,ag,test type,trained on,repl,loss,acc,recall,prec,f1
48,1WEJ,looser,looser,8,0.22843517363071442,0.908843537414966,0.9099319727891156,0.907955471083356,0.9089426474585486
49,1WEJ,looser,looser,9,0.21696417033672333,0.9185714285714286,0.9195918367346939,0.9177189409368636,0.9186544342507647
50,1WEJ,looser,looser,2,0.22715334594249725,0.9148979591836734,0.9091156462585034,0.9197522367515485,0.9144030106055422
51,1WEJ,looser,looser,6,0.22486543655395508,0.912108843537415,0.9216326530612244,0.9044058744993324,0.9129380053908355
52,1WEJ,looser,looser,7,0.22426943480968475,0.9159863945578232,0.9217687074829932,0.9112306657700068,0.9164693946567466
53,1WEJ,looser,looser,3,0.22125355899333954,0.9118367346938776,0.9099319727891156,0.9134116361649822,0.9116684841875682
54,1ADQ,looser,looser,4,0.36641448736190796,0.8426530612244898,0.8306122448979592,0.8511083228774571,0.8407353852509811
55,1ADQ,looser,looser,1,0.36388853192329407,0.8452380952380952,0.8663945578231292,0.8312230779271635,0.8484444740523616
56,1ADQ,looser,looser,5,0.4103643298149109,0.8248299319727891,0.8160544217687075,0.8306328763329178,0.8232791160524329
57,1ADQ,looser,looser,8,0.38421431183815,0.8306802721088435,0.8423129251700681,0.8231618135886185,0.8326272611122318
58,1ADQ,looser,looser,9,0.3562212586402893,0.850204081632653,0.8699319727891156,0.8369109947643979,0.8531020680453636
59,1ADQ,looser,looser,2,0.37170740962028503,0.8448299319727891,0.8408163265306122,0.8476203538609244,0.8442046308312273
60,1ADQ,looser,looser,6,0.3831835389137268,0.8344897959183674,0.8518367346938776,0.8232741617357002,0.8373119358074222
61,1ADQ,looser,looser,7,0.3746665120124817,0.8435374149659864,0.8768707482993198,0.8220663265306123,0.848584595128374
62,1ADQ,looser,looser,3,0.3586941659450531,0.8505442176870748,0.8643537414965986,0.8411227326889977,0.8525800174461517
63,1FBI,looser,looser,9,0.08860056102275848,0.9744897959183674,0.9868027210884354,0.9630859115655291,0.974800080639742
64,1FBI,looser,looser,8,0.32210054993629456,0.9682993197278912,0.9768707482993197,0.9604066345639379,0.9685687306083907
65,1FBI,looser,looser,3,0.10167431086301804,0.9689115646258504,0.9789115646258504,0.9597172202214219,0.9692193709166835
66,1FBI,looser,looser,7,0.0915268063545227,0.9751700680272108,0.9795918367346939,0.9710047201618341,0.9752793769048426
67,1FBI,looser,looser,6,0.08579178899526596,0.9721768707482993,0.9734693877551021,0.9709594246166373,0.9722127861947143
68,1FBI,looser,looser,2,0.092819444835186,0.9723809523809523,0.984625850340136,0.9610889774236387,0.9727150537634409
69,1FBI,looser,looser,5,0.08283749967813492,0.9750340136054422,0.9897959183673469,0.9614113915686534,0.9753971978279815
70,1FBI,looser,looser,1,0.08865494281053543,0.9738095238095238,0.9806802721088436,0.967386927929137,0.973988244037565
71,1FBI,looser,looser,4,0.17259103059768677,0.934421768707483,0.9431292517006803,0.9269858250869216,0.9349878608038846
72,2YPV,looser,looser,4,0.1675391048192978,0.9326530612244898,0.950204081632653,0.917981072555205,0.9338146811070999
73,2YPV,looser,looser,5,0.16574148833751678,0.9336054421768708,0.9382312925170068,0.9296306282016716,0.933911159263272
74,2YPV,looser,looser,1,0.1651248335838318,0.9339455782312925,0.9508843537414966,0.9197262797736544,0.935045822463041
75,2YPV,looser,looser,8,0.16232848167419434,0.9351020408163265,0.9511564625850341,0.9215660427102558,0.9361274772362079
76,2YPV,looser,looser,9,0.16707344353199005,0.9330612244897959,0.9413605442176871,0.9259903640256959,0.9336121980839294
77,2YPV,looser,looser,6,0.16345852613449097,0.9366666666666666,0.9499319727891157,0.9253810470510272,0.9374958039610608
78,2YPV,looser,looser,2,0.17114366590976715,0.9345578231292517,0.942312925170068,0.9279206859592711,0.9350614283785609
79,2YPV,looser,looser,3,0.16493967175483704,0.934625850340136,0.9428571428571428,0.9275866684513452,0.9351595708791579
80,2YPV,looser,looser,7,0.168019637465477,0.933469387755102,0.9481632653061225,0.9210943695479777,0.9344328238133548
81,1OB1,looser,looser,9,0.2571032643318176,0.9053061224489796,0.9195918367346939,0.8940476190476191,0.9066398390342053
82,1OB1,looser,looser,8,0.22488056123256683,0.9127891156462585,0.929795918367347,0.8992105263157895,0.9142474916387959
83,1OB1,looser,looser,7,0.26923808455467224,0.8921768707482993,0.9095238095238095,0.8790269559500329,0.8940153794717486
84,1OB1,looser,looser,3,0.23276348412036896,0.9124489795918367,0.9093877551020408,0.9149897330595482,0.9121801432958035
85,1OB1,looser,looser,2,0.22953006625175476,0.9129251700680272,0.9231292517006803,0.9046666666666666,0.9138047138047137
86,1OB1,looser,looser,6,0.2224595546722412,0.9145578231292517,0.9244897959183673,0.9064834578441836,0.9153980870268086
87,1OB1,looser,looser,1,0.26942241191864014,0.8972108843537415,0.9093877551020408,0.8877672997742064,0.8984474763088919
88,1OB1,looser,looser,5,0.23378129303455353,0.9131972789115647,0.9161904761904762,0.910738436570192,0.9134563212154098
89,1OB1,looser,looser,4,0.2285207211971283,0.9129251700680272,0.9229931972789116,0.9047746065617498,0.913793103448276
