,ag,test type,trained on,repl,loss,acc,recall,prec,f1
28,3RAJ,95low,looser,3,0.16029785573482513,0.9404761904761905,0.8824489795918368,0.9983069108819456,0.9368094172022822
29,3RAJ,95low,looser,1,0.15406350791454315,0.9435374149659864,0.8891156462585034,0.9977099236641221,0.9402877697841726
30,5E94,95low,looser,2,0.11201678961515427,0.9616326530612245,0.9240816326530612,0.999117387466902,0.9601357082273113
31,5E94,95low,looser,6,0.11331643909215927,0.9618367346938775,0.9248979591836735,0.998677831643896,0.9603729603729604
32,5E94,95low,looser,8,0.1138722375035286,0.9624489795918367,0.9257142857142857,0.9991189427312775,0.9610169491525423
33,5E94,95low,looser,4,0.11479975283145905,0.9633333333333334,0.927891156462585,0.9986820910821497,0.9619860356865787
34,5E94,95low,looser,1,0.11688150465488434,0.9622448979591837,0.9254421768707483,0.9989719488911735,0.9608023165477788
35,5E94,95low,looser,10,0.12892231345176697,0.9556462585034013,0.9122448979591836,0.9989570917759237,0.9536339069833595
36,5E94,95low,looser,3,0.10662063211202621,0.9656462585034014,0.9323809523809524,0.9988339892144003,0.96446414749138
37,5E94,95low,looser,7,0.11197234690189362,0.9637414965986395,0.9287074829931973,0.9986832479882956,0.9624250969333803
38,5E94,95low,looser,9,0.11136989295482635,0.965578231292517,0.932108843537415,0.9989792942548849,0.9643862612612614
39,5E94,95low,looser,5,0.11974995583295822,0.960204081632653,0.9213605442176871,0.9989673993214339,0.9585957958808126
40,1H0D,95low,looser,6,0.1655217409133911,0.9357823129251701,0.8900680272108844,0.9796346211440551,0.932706016538352
41,1H0D,95low,looser,8,0.160810187458992,0.9395918367346939,0.8964625850340137,0.9810899344848124,0.9368690459263473
42,1H0D,95low,looser,4,0.1655079573392868,0.9386394557823129,0.8964625850340137,0.9790490341753343,0.9359375
43,1H0D,95low,looser,10,0.16041778028011322,0.9408163265306122,0.8995918367346939,0.9804270462633452,0.9382716049382717
44,1H0D,95low,looser,2,0.15990939736366272,0.942312925170068,0.9034013605442177,0.9796400118028917,0.9399773499433748
45,1H0D,95low,looser,7,0.16015182435512543,0.9412925170068027,0.8997278911564626,0.9813028639263985,0.9387465398537866
46,1H0D,95low,looser,9,0.15926210582256317,0.940952380952381,0.8993197278911564,0.9810032650638172,0.9383872799545713
47,1H0D,95low,looser,5,0.16196444630622864,0.9408843537414966,0.896734693877551,0.983584539620952,0.9381538680520959
48,1H0D,95low,looser,1,0.16261041164398193,0.9404081632653061,0.896734693877551,0.9825581395348837,0.9376867264191208
49,1H0D,95low,looser,3,0.15763825178146362,0.9436734693877551,0.9048979591836734,0.9809734513274336,0.9414012738853502
50,1WEJ,95low,looser,2,0.1304035633802414,0.9581632653061225,0.9235374149659864,0.992252594649905,0.9566626735254739
51,1WEJ,95low,looser,10,0.13663525879383087,0.9573469387755102,0.9206802721088435,0.9935398619879606,0.9557234658569309
52,1WEJ,95low,looser,8,0.13347139954566956,0.9574829931972789,0.9219047619047619,0.9925296616376154,0.9559145094166608
53,1WEJ,95low,looser,4,0.13838233053684235,0.9570748299319728,0.9201360544217687,0.9935360658146026,0.9554284099738645
54,1WEJ,95low,looser,6,0.1358463317155838,0.9575510204081633,0.9216326530612244,0.9929639401934917,0.955969517358171
55,1WEJ,95low,looser,3,0.13142499327659607,0.9538775510204082,0.9152380952380952,0.9918902978472427,0.9520237758279083
56,1WEJ,95low,looser,1,0.13769598305225372,0.9561904761904761,0.9194557823129251,0.9923641703377386,0.9545197740112995
57,1WEJ,95low,looser,9,0.13261646032333374,0.9568707482993197,0.9205442176870748,0.9926643192488263,0.9552449527036566
58,1WEJ,95low,looser,5,0.13983367383480072,0.9556462585034013,0.917687074829932,0.9930800942285041,0.9538961957290341
59,1WEJ,95low,looser,7,0.1259627342224121,0.9614285714285714,0.9307482993197279,0.9915929844905059,0.9602077338760615
60,1ADQ,95low,looser,2,0.19028688967227936,0.925374149659864,0.8642176870748299,0.9846535420864982,0.9205130063038911
61,1ADQ,95low,looser,6,0.2075457125902176,0.9136054421768708,0.8382312925170068,0.9870233899391221,0.9065626839317245
62,1ADQ,95low,looser,8,0.20652128756046295,0.9143537414965986,0.8398639455782313,0.986890487609912,0.9074604924660051
63,1ADQ,95low,looser,4,0.2174552083015442,0.9029251700680272,0.8156462585034013,0.9881325201911982,0.8936423939777893
64,1ADQ,95low,looser,1,0.21044525504112244,0.9185034013605442,0.8480272108843537,0.9871713652201457,0.912324355971897
65,1ADQ,95low,looser,3,0.19101139903068542,0.9261904761904762,0.8668027210884354,0.9836343986413463,0.9215303391914371
66,1ADQ,95low,looser,7,0.2026849389076233,0.9180272108843538,0.848843537414966,0.9851571135322912,0.9119345172842214
67,1ADQ,95low,looser,10,0.200623020529747,0.9200680272108843,0.8493877551020408,0.9892251624148313,0.91398872703316
68,1ADQ,95low,looser,9,0.2138887345790863,0.9106802721088435,0.8312925170068027,0.9881934336082808,0.9029779058597502
69,1ADQ,95low,looser,5,0.2040434181690216,0.9179591836734694,0.8489795918367347,0.9848484848484849,0.9118807540552389
70,1FBI,95low,looser,6,0.06941143423318863,0.9908843537414966,0.9868027210884354,0.9949245541838134,0.9908469945355192
71,1FBI,95low,looser,8,0.07836660742759705,0.9815646258503401,0.970204081632653,0.9927606849505778,0.9813527833207184
72,1FBI,95low,looser,10,0.07300935685634613,0.988843537414966,0.9827210884353742,0.9949035812672177,0.9887748117727584
73,1FBI,95low,looser,4,0.06963399797677994,0.990204081632653,0.9848979591836735,0.9954620462046204,0.9901518260155929
74,1FBI,95low,looser,2,0.06969059258699417,0.9909523809523809,0.9862585034013606,0.9956049993132812,0.9909097122548015
75,1FBI,95low,looser,7,0.07754871249198914,0.9878231292517007,0.9797278911564626,0.9958511962384179,0.9877237500857281
76,1FBI,95low,looser,9,0.07270839065313339,0.9893877551020408,0.9836734693877551,0.9950454170107349,0.9893267651888342
77,1FBI,95low,looser,5,0.06833215802907944,0.9908843537414966,0.9872108843537415,0.9945175438596491,0.9908507442305066
78,1FBI,95low,looser,1,0.06953258812427521,0.9904081632653061,0.9857142857142858,0.9950556242274413,0.9903629280295263
79,1FBI,95low,looser,3,0.06504137068986893,0.9919727891156462,0.9882993197278912,0.9956140350877193,0.9919431926805954
80,2YPV,95low,looser,1,0.11242590099573135,0.9661904761904762,0.9473469387755102,0.9844479004665629,0.9655411495527976
81,2YPV,95low,looser,3,0.1139063611626625,0.9665986394557823,0.9461224489795919,0.9865229110512129,0.9659004097506771
82,2YPV,95low,looser,7,0.11182349920272827,0.9672108843537415,0.9472108843537415,0.9866780045351474,0.9665417187283077
83,2YPV,95low,looser,5,0.11771627515554428,0.9655102040816327,0.9413605442176871,0.9891350964974982,0.9646566747995816
84,2YPV,95low,looser,9,0.11098062247037888,0.9678231292517007,0.9492517006802721,0.9858697188074043,0.9672142510570458
85,2YPV,95low,looser,10,0.11495627462863922,0.966530612244898,0.947891156462585,0.9845958168456755,0.9658949119645085
86,2YPV,95low,looser,2,0.1088627502322197,0.9697278911564626,0.9508843537414966,0.9881238512653754,0.969146502114678
87,2YPV,95low,looser,6,0.11191081255674362,0.9664625850340136,0.9455782312925171,0.9867953996876331,0.9657472382408117
88,2YPV,95low,looser,4,0.12087368220090866,0.963265306122449,0.9386394557823129,0.9872638809387522,0.9623378434928163
89,2YPV,95low,looser,8,0.11180417239665985,0.967687074829932,0.948843537414966,0.9860031104199067,0.9670664910212855
90,1OB1,95low,looser,2,0.1356065720319748,0.9526530612244898,0.908843537414966,0.99612287503728,0.9504837791690383
91,1OB1,95low,looser,6,0.12871384620666504,0.9604761904761905,0.9240816326530612,0.9966250917094645,0.9589834098129193
92,1OB1,95low,looser,4,0.13223102688789368,0.9572789115646259,0.9185034013605442,0.9957227138643068,0.9555555555555555
93,1OB1,95low,looser,8,0.12493190169334412,0.9610884353741497,0.9254421768707483,0.9964840316437152,0.9596501128668171
94,1OB1,95low,looser,1,0.14301741123199463,0.9545578231292517,0.9151020408163265,0.9935007385524373,0.9526912181303117
95,1OB1,95low,looser,3,0.14353542029857635,0.9528571428571428,0.9112925170068027,0.9939160112776376,0.9508126907516502
96,1OB1,95low,looser,7,0.13058246672153473,0.9580952380952381,0.9195918367346939,0.996314858490566,0.9564171501344276
97,1OB1,95low,looser,5,0.14606325328350067,0.9516326530612245,0.9082993197278911,0.9944883062714137,0.9494417976249734
98,1OB1,95low,looser,10,0.1260194629430771,0.9619047619047619,0.9270748299319728,0.9964902018133958,0.9605300253735551
99,1OB1,95low,looser,9,0.1232752725481987,0.962108843537415,0.9277551020408163,0.9962016070124178,0.9607608312786192
