,ag,test type,trained on,repl,loss,acc,recall,prec,f1
74,1FBI,looser,95low,1,0.8683802485466003,0.6682993197278911,0.9945578231292517,0.6018442285526099,0.749897414854329
75,1FBI,looser,95low,10,0.8636289238929749,0.6538775510204081,0.9968707482993198,0.5912685603615235,0.7422753520413332
76,1FBI,looser,95low,3,0.8584774732589722,0.6637414965986395,0.99578231292517,0.5983975145123048,0.7475614115724427
77,1FBI,looser,95low,7,0.8727303147315979,0.6612244897959184,0.9959183673469387,0.5965770171149144,0.746177370030581
78,1FBI,looser,95low,9,0.8575639128684998,0.6669387755102041,0.9959183673469387,0.6006893156080748,0.7493857493857494
79,1FBI,looser,95low,5,0.8341233730316162,0.6639455782312925,0.9965986394557823,0.5984477124183006,0.7478305257784583
80,2YPV,looser,95low,2,0.7362340092658997,0.685374149659864,0.9919727891156462,0.6149110230243738,0.7592023741344303
81,2YPV,looser,95low,6,0.7880071997642517,0.672312925170068,0.9907482993197279,0.6052697198902834,0.7514576131262577
82,2YPV,looser,95low,8,0.7477508187294006,0.6882312925170068,0.9896598639455783,0.6174348527289704,0.7604411687836495
83,2YPV,looser,95low,4,0.7767336368560791,0.674625850340136,0.9919727891156462,0.6068248023304204,0.7530080041311644
84,2YPV,looser,95low,10,0.749293327331543,0.6856462585034013,0.9900680272108844,0.6153911205073995,0.7590091264667534
85,2YPV,looser,95low,1,0.7766318917274475,0.6778231292517006,0.992108843537415,0.6091896407685882,0.7548654244306419
86,2YPV,looser,95low,3,0.7460888624191284,0.6864625850340136,0.9914285714285714,0.6158201639482802,0.7597351821925663
87,2YPV,looser,95low,7,0.7471033930778503,0.6861224489795918,0.9914285714285714,0.6155600608210846,0.7595372107567229
88,2YPV,looser,95low,9,0.7674415707588196,0.6768707482993197,0.9918367346938776,0.6085141903171953,0.7542679772374548
89,2YPV,looser,95low,5,0.8579131364822388,0.6707482993197279,0.9814965986394558,0.6053029031716731,0.748806310981939
90,1OB1,looser,95low,5,1.006971001625061,0.6829251700680272,0.9910204081632653,0.6131829278558801,0.7576056997243747
91,1OB1,looser,95low,9,0.8714065551757812,0.6928571428571428,0.9951020408163266,0.6201984227931824,0.7641435511675286
92,1OB1,looser,95low,7,0.9991230964660645,0.6859183673469388,0.9889795918367347,0.6157560355781448,0.758966327329679
93,1OB1,looser,95low,3,0.8676322102546692,0.6810884353741496,0.9953741496598639,0.6111946532999165,0.7573498964803312
94,1OB1,looser,95low,1,0.9799015522003174,0.6891156462585034,0.9899319727891156,0.618076792388719,0.7610082627340236
95,1OB1,looser,95low,4,0.905238926410675,0.6919047619047619,0.994421768707483,0.6195642960074595,0.7634616388990443
96,1OB1,looser,95low,8,0.8634896278381348,0.6922448979591836,0.9953741496598639,0.6196849059800101,0.763833785759031
97,1OB1,looser,95low,6,0.8739309906959534,0.6908163265306122,0.9960544217687075,0.6184844132803919,0.7631208630843801
98,1OB1,looser,95low,2,0.8579805493354797,0.6894557823129251,0.9959183673469387,0.617460986925348,0.7623014839885447
