,ag,test type,trained on,repl,loss,acc,recall,prec,f1
49,1WEJ,95low,95low,8,0.051721833646297455,0.9853741496598639,0.9906122448979592,0.9803419954221085,0.9854503620491304
50,1WEJ,95low,95low,7,0.047352951020002365,0.9865306122448979,0.9927891156462585,0.9805159903251814,0.9866143861546782
51,1WEJ,95low,95low,3,0.04877235367894173,0.9853741496598639,0.992108843537415,0.978923345415492,0.9854719913507669
52,1WEJ,95low,95low,2,0.048362698405981064,0.9855102040816327,0.9941496598639455,0.9772636083990905,0.9856343157752748
53,1WEJ,95low,95low,6,0.04886050522327423,0.9853741496598639,0.9915646258503401,0.9794382475473726,0.9854641335947535
54,1ADQ,95low,95low,5,0.08137413114309311,0.9752380952380952,0.9810884353741497,0.9697417966648736,0.9753821182199377
55,1ADQ,95low,95low,1,0.07644034177064896,0.9748299319727891,0.9824489795918367,0.9677030286786384,0.9750202538482313
56,1ADQ,95low,95low,4,0.07862607389688492,0.9760544217687075,0.9851700680272109,0.9675307322287546,0.9762707294054199
57,1ADQ,95low,95low,3,0.07652342319488525,0.9760544217687075,0.9834013605442177,0.969160632877447,0.9762290653700703
58,1ADQ,95low,95low,7,0.07041645050048828,0.9778911564625851,0.9844897959183674,0.9716664428628978,0.9780360883962965
59,1ADQ,95low,95low,6,0.07758965343236923,0.9759863945578231,0.9838095238095238,0.9686537173476223,0.976172797840027
60,1ADQ,95low,95low,2,0.06684219837188721,0.9789795918367347,0.9889795918367347,0.9695878351340537,0.9791877146898363
61,1ADQ,95low,95low,9,0.07711710780858994,0.9753061224489796,0.9859863945578231,0.9653656587185294,0.975567072760315
62,1ADQ,95low,95low,8,0.07310442626476288,0.9770748299319728,0.9828571428571429,0.9716207128446537,0.9772066283395333
63,1FBI,95low,95low,6,0.029804326593875885,0.9910204081632653,0.994421768707483,0.9877027027027027,0.9910508474576271
64,1FBI,95low,95low,2,0.029252685606479645,0.9920408163265306,0.9960544217687075,0.988122553650965,0.9920726336472662
65,1FBI,95low,95low,3,0.026973944157361984,0.991904761904762,0.99578231292517,0.988119346564061,0.9919360303584738
66,1FBI,95low,95low,7,0.021324973553419113,0.9947619047619047,0.9971428571428571,0.9924170616113744,0.9947743467933491
67,1FBI,95low,95low,8,0.02819344401359558,0.9914965986394558,0.9951020408163266,0.9879778468188573,0.9915271470209449
68,1FBI,95low,95low,9,0.02850167080760002,0.9916326530612245,0.9951020408163266,0.9882448317794893,0.9916615822656092
69,1FBI,95low,95low,4,0.05539124086499214,0.9852380952380952,0.993061224489796,0.977762893503014,0.9853526830914613
70,1FBI,95low,95low,5,0.027089595794677734,0.992517006802721,0.9955102040816326,0.989586150933189,0.9925393380358112
71,1FBI,95low,95low,1,0.02857211045920849,0.992108843537415,0.9952380952380953,0.9890481341265549,0.9921334599213346
72,2YPV,95low,95low,9,0.037345122545957565,0.9887755102040816,0.9949659863945578,0.9827980110200242,0.9888445676424853
73,2YPV,95low,95low,8,0.05970526486635208,0.9809523809523809,0.9882993197278912,0.973987664253151,0.9810913019989196
74,2YPV,95low,95low,3,0.040510669350624084,0.988843537414966,0.9934693877551021,0.9843623618225937,0.9888949079089924
75,2YPV,95low,95low,7,0.03893762454390526,0.9886394557823129,0.993061224489796,0.9843560350640593,0.9886894683372841
76,2YPV,95low,95low,6,0.039612188935279846,0.9885034013605443,0.9914285714285714,0.9856621128094143,0.988536932781659
77,2YPV,95low,95low,2,0.03781800717115402,0.9889115646258504,0.9938775510204082,0.9841034622120437,0.9889663575441686
78,2YPV,95low,95low,5,0.04249942675232887,0.9874149659863946,0.9946938775510205,0.9804210808636181,0.9875059093671912
79,2YPV,95low,95low,1,0.04186055064201355,0.9865986394557823,0.9927891156462585,0.9806477623975273,0.986681089851937
80,2YPV,95low,95low,4,0.04349431023001671,0.9863945578231292,0.993061224489796,0.9799946294307197,0.9864846600892012
81,1OB1,95low,95low,4,0.03962426632642746,0.9875510204081632,0.9945578231292517,0.9808130953978264,0.9876376410187124
82,1OB1,95low,95low,5,0.03294191136956215,0.9900680272108844,0.9974149659863946,0.9829713059801556,0.9901404646137223
83,1OB1,95low,95low,1,0.03737325593829155,0.9891156462585035,0.9933333333333333,0.9850242849433352,0.9891613602492887
84,1OB1,95low,95low,6,0.04285011067986488,0.9872108843537415,0.9914285714285714,0.9831354560172693,0.9872645982929141
85,1OB1,95low,95low,2,0.04307791590690613,0.9871428571428571,0.9952380952380953,0.979381443298969,0.9872461029759092
86,1OB1,95low,95low,3,0.032692473381757736,0.9904761904761905,0.9961904761904762,0.9849340866290018,0.990530303030303
87,1OB1,95low,95low,7,0.09320477396249771,0.972108843537415,0.9854421768707483,0.9598462761728068,0.9724758324382384
88,1OB1,95low,95low,8,0.04127178341150284,0.9872789115646259,0.9922448979591837,0.9824868651488616,0.9873417721518988
89,1OB1,95low,95low,9,0.04427074268460274,0.9872789115646259,0.9942857142857143,0.980544747081712,0.9873674255218536
