Start Time	Duration	Run ID	Name	Source Type	Source Name	User	Status	N_closed	N_open	N_train	ag_neg	ag_pos	batch_size	epochs	learning_rate	momentum	optimizer_type	sample	sample_train	weight_decay	closed_f1	closed_precision	closed_recall	closed_roc_auc	open_acc	open_avg_precision	open_f1	open_fpr_abs_logit_model	open_fpr_naive_model	open_precision	open_recall	open_roc_auc	test_acc	test_loss	train_loss
2022-09-20 18:35:05	1.2h	ca6648257fcf4f70b564f591d98e557c	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13455	131283	71193	['1NSN', '3VRL']	5E+094	64	50	0.01	0	Adam	None	73000	0	0.9253450439146801	0.9526372443487621	0.8995730839601545	0.9893193111727703	0.8651978056902817	0.2528068018161709	0.2800103324845935	0.09426688222857854	0.34725745145982345	0.2780709469363823	0.2819769602378298	0.6602478495449505	94.69342251950947	0.13782900095127204	0.24495723843574524
2022-09-20 18:29:22	1.0h	4ab80672ab8c4b53bb36d35021eb8e78	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	9400	131283	69183	['1OB1']	5E+094	64	50	0.01	0	Adam	None	73000	0	0.9601386481802427	0.9629856850715747	0.9573083960154503	0.9918489845698939	0.9031581640994292	0.15239838318295437	0.19527466036621383	0.05352459074657208	0.5310207719202029	0.21952191235059762	0.17585106382978724	0.5916844538864474	95.8404255319149	0.12183168094579866	0.08822529017925262
2022-09-20 18:27:53	1.0h	ca8b37d780d44a0baaba4fe04a7e9295	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	8692	131283	71103	['1FBI']	5E+094	64	50	0.01	0	Adam	None	73000	0	0.9722391084093212	0.9690971520904867	0.9754015043708071	0.9952584102050354	0.882114663332738	0.14420568500830433	0.2182214431231345	0.08869440971602072	0.6042747347333622	0.18550140958517922	0.2649562816382881	0.6744054221693307	96.84767602393005	0.1053365958188592	0.04828908294439316
2022-09-20 18:27:09	1.2h	0cdf5a4d0e0a433a9c0980c5125a5a3c	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20376	131283	69947	['1FBI', '1OB1', '1WEJ', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.8979313480336439	0.9486071085494716	0.8523953388001726	0.9911649227040231	0.13449251280833976	0.12409734920567854	0.23688433096135061	0.9998219690226099	0.051720329364807326	0.13435818296929408	0.9998527679623086	0.44710180797857446	95.59285433843738	0.11791110514344934	0.058112889528274536
2022-09-20 18:25:52	1.1h	aaaf688137904097a2fa806c27143711	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20461	131283	70632	['1FBI', '1NSN', '1WEJ', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9126849655484017	0.9575728845698033	0.8718170047475183	0.9919007127644917	0.13497074019401098	0.11891851919915818	0.23763641326758778	0.9998286587937579	0.056816190976744896	0.1348422731646871	0.999853379600215	0.4420471912846344	96.22208103220761	0.11381286735413595	0.12410613894462585
2022-09-20 18:25:49	1.1h	62bf8684eee64df69fba0a53342e6d07	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17112	131283	70349	['1FBI', '1OB1', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9308411214953272	0.948890383322125	0.9134656883901597	0.9927355442946871	0.2219347013039523	0.11980313058141347	0.21104634874647246	0.8708851376394083	0.09884752785966196	0.119495492707084	0.902466105656849	0.4947030744908157	96.32421692379617	0.11147082810908723	0.09605695307254791
2022-09-20 18:25:24	1.1h	627dcae3891a4458b5cbd6d06c922f01	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17265	131283	69810	['1NSN', '1OB1', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9370044996785943	0.9304255319148936	0.9436771687526975	0.9935965172177282	0.3015792875030293	0.1501591680642469	0.2202078964576428	0.7794248323774133	0.1297730856241859	0.1265222573457014	0.8484795829713293	0.563792230665636	96.59426585577758	0.09287180585303792	0.10222455859184265
2022-09-20 18:23:59	1.1h	61086465056e45229e8e6eaeb1606f7f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17121	131283	71143	['1FBI', '1NSN', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9438724676187311	0.9690838827006137	0.9199395770392749	0.9951923587064859	0.2510713996927307	0.11479197469519967	0.21136434592569464	0.8342834424948115	0.104171903445229	0.12029625800615454	0.8699258220898312	0.5007766988112549	97.03872437357631	0.08671289753280025	0.06349790096282959
2022-09-20 18:21:51	1.0h	443639be7e1a43f381f07ec96c9eff1f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13530	131283	69860	['1OB1', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.943795700098221	0.9547361448443364	0.9331031506258093	0.9933531056035622	0.2093389405647283	0.1000704399617708	0.17447980504405255	0.864342289711559	0.11128630515756038	0.09667007541863736	0.8943089430894309	0.5012297865977303	96.19364375461936	0.10472083112822389	0.06693940609693527
2022-09-20 18:21:44	1.1h	9b526810fd6e465e83793dee1a746117	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12968	131283	71083	['1FBI', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9564172583287821	0.9683698296836983	0.9447561501942167	0.9951197257693706	0.39135257294576814	0.09422250152736543	0.18486677188747563	0.6567857415199895	0.19205076057067558	0.10508538979544448	0.7677359654534238	0.5468394112129538	96.92319555829735	0.09895438522219731	0.13764885067939758
2022-09-20 18:20:39	1.0h	b1d0772dcd9e4e87975039d76065f7b1	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13455	131283	71142	['1NSN', '5E94']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9495899398578459	0.962536023054755	0.9369874838152784	0.9948159473677232	0.2539623319377081	0.10240315684952117	0.17382056343631885	0.8100360651660241	0.12067822947373232	0.09688424895302918	0.8442214790040877	0.5040637560157124	96.57376439985136	0.09206410530420524	0.03676333278417587
2022-09-20 18:20:04	1.1h	bf23fa03b2314abeae440b8170efd169	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12941	131283	72195	['1FBI', '1NSN']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.9721739130434783	0.979413053000438	0.9650410012947778	0.9976283709954619	0.36665187486132683	0.11555111838688667	0.18650588675346885	0.6888243288218328	0.16522322006657375	0.10540037243947858	0.8091337609149216	0.5627849812065283	98.02179120624372	0.07690343561480763	0.01729554310441017
2022-09-20 18:19:12	1.0h	92922c460c8f44039788340b296fe59f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	8569	131283	70352	['1WEJ']	3VRL	64	50	0.01	0	Adam	None	73000	0	0.966068727036957	0.9675324675324676	0.96460940871817	0.9940222508731935	0.3094700111546492	0.06309453231724642	0.12506341958396752	0.7279624174126934	0.1870539216806441	0.06779494533774691	0.8054615474384409	0.5147292914282671	96.33562842805462	0.11230016100818097	0.038199566304683685
2022-09-20 18:13:38	1.1h	176e633bf5854705ae34d1baff811fb0	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	24016	131283	70068	['1FBI', '1NSN', '1OB1', '3VRL', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8142097757033581	0.9122603137710633	0.7351908218215875	0.972240825856289	0.15469513647866373	0.13394282532422752	0.26786759989961234	0.9999356080850489	0.08164804277781586	0.15464714178080868	0.9999583610926049	0.4416254766486605	94.03314457028648	0.16369494896857661	0.20997436344623566
2022-09-20 18:12:31	1.1h	c29c97b681124d919e50eb0fa3eac225	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20226	131283	69713	['1FBI', '1NSN', '1OB1', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8461344749433392	0.9152819395260147	0.7867010067899789	0.9769456739317682	0.23054075995485418	0.1315781231586683	0.23720163316582918	0.8752351345464626	0.11093591706466184	0.1366906474820144	0.8961732423613171	0.49723645342911466	93.95827153169188	0.1716943128032269	0.08091078698635101
2022-09-20 17:39:35	1.2h	a236594e602849a1864bdeabb2bea9a8	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20461	131283	70480	['1FBI', '1NSN', '3VRL', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8440321583178726	0.8945988463555322	0.7988761414188714	0.9733280268018405	0.13484552931252636	0.12678385465077222	0.237627902114958	0.9999802298608182	0.11715911427983822	0.13483501492675018	0.999951126533405	0.4717914386858383	93.83705586237232	0.18290060235885902	0.2594873905181885
2022-09-20 17:35:13	1.1h	5e34fc1b530b44bd8d425ea1a92d68c5	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16546	131283	69698	['1FBI', '1OB1', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8846014711202218	0.9119840875186475	0.858815265745727	0.9800472566129454	0.22934606876864486	0.10053996018594975	0.20231201730862142	0.8541828734551408	0.14745245005065394	0.11441084000538516	0.8731415447842379	0.4746453632127779	94.21612474314034	0.16284391580286173	0.17833642661571503
2022-09-20 17:34:42	1.1h	d0249c3c369d4092baf973aabd64e586	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16529	131283	70533	['1FBI', '1NSN', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.892416656490414	0.9326186830015314	0.855537344884102	0.9851809753760932	0.22899358644764972	0.13169395399289036	0.20120557930889466	0.853388087570698	0.14165581225291926	0.11378536716848606	0.8683525924133342	0.5071827135055049	94.66997398511707	0.15817868444191213	0.0855267196893692
2022-09-20 17:34:16	1.1h	5d14b4d4952643ec8c27c9f2060d633d	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20799	131283	70245	['1FBI', '1NSN', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8630619432359643	0.9249555950266429	0.8089320388349515	0.9800088097691655	0.13676832235241515	0.09630462325591704	0.2406089843704809	0.9999802737996607	0.05015120007921818	0.13675786926531605	0.9999519207654214	0.3392322668138253	93.643925188711	0.1622915379359172	0.1728004813194275
2022-09-20 17:31:13	1.1h	2983569878aa4ba7a4399f0772865f9e	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16798	131283	69473	['1NSN', '1OB1', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8759160352751212	0.9328042328042329	0.8255677827206743	0.9826882479851481	0.3219521748232386	0.13539512776756674	0.21061983081228972	0.7455244089383513	0.1322029508771128	0.12133371981376474	0.7974163590903679	0.5341675429701882	94.05286343612335	0.16573668628251145	0.13710883259773254
2022-09-20 17:28:41	1.1h	59d63fbf449446caa8254d859f7cdea3	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	24016	131283	70070	['1FBI', '1NSN', '1WEJ', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.809878140838995	0.9107446034440941	0.7291262135922331	0.9715597123916347	0.15463718375520769	0.10155434506424355	0.26785415528068085	0.9999935608085049	0.02285901449540306	0.15463817950005795	0.9999583610926049	0.2833397443986711	92.65906062624917	0.19965196212634762	0.2809141278266907
2022-09-20 17:26:39	1.0h	1e9dff888d754e23969a2a79d5e6f995	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12981	131283	70549	['1NSN', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9375954871312727	0.9412458706937235	0.9339733083586982	0.9919201696970544	0.6705553707092553	0.13726847476357676	0.18120423809113617	0.31237176287916596	0.19058065400699253	0.11670069234865968	0.4051305754564363	0.5741500761094476	95.90940605500347	0.12844709860243528	0.03418761119246483
2022-09-20 17:26:00	1.0h	ee19919aab874405918acf4265fd9b58	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13071	131283	69274	['1OB1', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9110768134868812	0.9241329479768786	0.8983844532896277	0.9834240038526212	0.3730689831940923	0.09651802184987553	0.17503782975697801	0.6694029954140516	0.22547473778021526	0.09935734909087146	0.7345268150868335	0.5341634864934708	94.26975747838728	0.17430977341605397	0.19565877318382263
2022-09-20 17:24:20	1.0h	c27dd026873646029519ead4cc4b21e5	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12362	131283	69949	['1FBI', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9216129415962887	0.9366537717601547	0.9070475298524936	0.9870259745291943	0.573789550628285	0.1216812533308065	0.17403504984957435	0.4299557937972084	0.27516890991217446	0.10443483751882256	0.521760232972011	0.5715319572725378	94.66914738715418	0.1465700732714487	0.21880538761615753
2022-09-20 17:22:25	1.1h	c043637d519e4376aab1d4d31840a702	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16944	131283	69530	['1WEJ', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8952900747928038	0.9336003372681282	0.86	0.9817140194701601	0.11430441147699137	0.09398354219917639	0.2051583217291276	0.9999932535907763	0.09161125202806152	0.11430518262652976	0.9999409820585458	0.43627339127691034	93.88574126534466	0.17804169384938365	0.14335398375988007
2022-09-20 17:21:40	1.0h	ecdb8edb659143be90ec9be153f3d5b5	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12461	131283	71653	['1FBI', '1NSN']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9561320754716981	0.9631741506296032	0.9491922266448138	0.9945937319269093	0.6478531277827249	0.13933717103214427	0.21943283628120713	0.36445347284060553	0.27022539094932324	0.13581354508666107	0.5709814621619452	0.6526514712068943	97.01468581975764	0.11112391369847151	0.14697933197021484
2022-09-20 17:21:22	1.1h	17c2dfa2d8d94d8f9f6a907124ce8e11	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17143	131283	70523	['1NSN', '1WEJ', '3VRL']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9062805713167678	0.9132492113564669	0.8994174757281553	0.9841569232537751	0.1156805411450824	0.10108534190832498	0.2070848637154456	0.9997776669855686	0.08408552516319706	0.1155041005977371	0.9998250014583212	0.4649221215255796	94.41171323572304	0.16539031085071723	0.14751377701759338
2022-09-20 17:20:26	1.1h	a5c60e17f59f4f3bbfe6439d649b84d3	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16917	131283	70852	['1FBI', '1WEJ', '3VRL']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9254140938939527	0.9342964575499703	0.9166990291262136	0.9890365849533126	0.4448313090418354	0.12751733739390256	0.22131364754874128	0.5988056680161943	0.17651181036387043	0.13175123671726222	0.6911390908553526	0.5576506062551455	95.50156647159662	0.1654922784569691	0.07719238102436066
2022-09-20 17:19:34	1.0h	cf4b032208a1489e9fbe1f9e864b5d40	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	9111	131283	69641	['1NSN']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9631071741458191	0.9656451298067539	0.9605825242718447	0.9928069797025857	0.6649002094106585	0.07863507527206852	0.15627690100430416	0.33227203441742525	0.25909676043356716	0.09339964415100002	0.4782131489408407	0.5882566580331892	95.84019317308747	0.10944099570591967	0.05697334557771683
2022-09-20 17:19:12	60.0min	73172ce5f69b4beda360ab85ca2cf6dd	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	8569	131283	70391	['3VRL']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9595184704355009	0.967396477867682	0.9517677358932334	0.9923317341765903	0.41541772731172955	0.06988336763873901	0.12957146659568805	0.6103309212596173	0.7232924293320536	0.0712896574347439	0.7101178667289065	0.552658808706956	95.99719920644183	0.15362089499136183	0.0732460767030716
2022-09-20 17:18:32	1.1h	ea0014f0f7094484aa49d4bbfa079139	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12859	131283	71095	['1FBI', '1WEJ']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9514430577223087	0.9555424990207599	0.947378640776699	0.9924844621152682	0.5290754949979881	0.11596670203724557	0.1853878648233487	0.48888595967865023	0.22410365393843834	0.10960848032468178	0.6006687922855588	0.5845646012702727	96.12722606734583	0.14935277331972596	0.04790554940700531
2022-09-20 17:18:18	1.0h	3a565ea804564d1f8ef3ece81fecbe0f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13305	131283	70717	['1WEJ', '3VRL']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9467875443437129	0.9611844737895158	0.9328155339805825	0.9922105325817147	0.8140371261792126	0.22424613856595413	0.28811225840614246	0.16920491327081086	0.28258037979022416	0.2223993460044962	0.40894400601277714	0.7088929881141275	95.94137542277339	0.1230646086220916	0.04136458411812782
2022-09-20 17:17:41	1.1h	e719ece3f0ab45728c2a155ebb9ce03d	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16691	131283	70677	['1FBI', '1NSN', '1WEJ']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8567595459236327	0.91431718061674	0.8060194174757281	0.9740733206979254	0.11282387446443294	0.08269860581379611	0.20272198908046327	0.9999594523362212	0.05814918915625024	0.11279465830449827	0.9999400874722905	0.36154556569934804	91.68414115391529	0.2650450007040839	0.22001510858535767
2022-09-20 17:10:35	1.1h	1056f29e03a04e64958e99003674abc4	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13087	131283	70487	['1NSN', '1WEJ']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9150115939106764	0.9515621723631789	0.8811650485436893	0.9826521233353435	0.09068366004017456	0.06363669232544801	0.16622419815814543	0.999951513472328	0.04858207079362903	0.09064649529311528	0.9999235882937266	0.34821751513702526	93.55849316115228	0.21531536779025706	0.29037460684776306
2022-09-20 17:10:33	1.0h	ddf8904bd3c14a7fb957c3668790f68f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	9577	131283	71783	['3VRL']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9679715302491103	0.9859041482078131	0.9506796116504854	0.9950953219542042	0.8621113162004828	0.18122017332635373	0.2608364729611447	0.11855743291211132	0.43991225063412626	0.20520958083832336	0.35783648324109846	0.721673577120592	96.61689464341652	0.1343009866052307	0.10593587905168533
2022-09-20 16:32:20	1.1h	430f8f57ed7b41b8838809852bfbbc9c	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20698	131283	70738	['1FBI', '1NSN', '1OB1', '3VRL']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8569636135508155	0.9232224925655582	0.7995785530320768	0.9773671692546877	0.28038373217704843	0.15960182900193187	0.24504024408763964	0.8169968614497864	0.09975396662172559	0.1429434314799304	0.857522465938738	0.5348474519297539	94.4922214706735	0.1619986108860668	0.20500579476356506
2022-09-20 16:28:53	1.1h	22cddf07f99b4091b145a7ab2d3b147d	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16370	131283	70204	['1FBI', '3VRL', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8717820544863782	0.9348700080407397	0.8166705689534067	0.9786229771558607	0.14189349352874644	0.11448883653729368	0.20001262785705265	0.9617820159427848	0.15328717351066018	0.1115343989859869	0.9675626145387904	0.5078870018269159	93.73243738546121	0.18013527218136005	0.12241572141647339
2022-09-20 16:28:48	1.1h	3b875a9d0c8840099b5558c5e6a4fd59	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16691	131283	70723	['1FBI', '1NSN', '1OB1']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9149788035798399	0.9203980099502488	0.9096230391009131	0.9875796528359821	0.4860853933799181	0.19095971662869446	0.24105788423153693	0.564349142416911	0.22977080048444962	0.14461914284687877	0.7235635971481637	0.6209508498890037	95.67431549937092	0.13589801932988382	0.10053877532482147
2022-09-20 16:27:01	1.1h	c60f3baf4e1a411e994dcc56b0305d9f	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20226	131283	69867	['1FBI', '1NSN', '1WEJ', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8706178578345924	0.8684312210200927	0.8728155339805825	0.976091060954594	0.1335102205149529	0.09358606061280841	0.23554279658302807	0.9999735989281164	0.05747888150027041	0.1334939440942543	0.9999505586868387	0.33570065155721796	93.39464056165332	0.17128913334869708	0.09840349853038788
2022-09-20 16:26:06	1.1h	678faf8f4fae4798baf0d1686df1d409	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16955	131283	70326	['1NSN', '3VRL', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.8802878054831906	0.9361477572559367	0.8307188012175135	0.9803067795457562	0.14518544502759076	0.11413720849233565	0.20566184398585793	0.9617574441101472	0.13663612196552485	0.11506007617364224	0.9675022117369507	0.4807453595697924	94.30846358006488	0.17163204248151126	0.1662764996290207
2022-09-20 16:23:42	1.1h	f349dd90f4f34f90b925dd26f4f90d2d	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	20376	131283	69926	['1FBI', '1WEJ', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8855225701504676	0.92936406316688	0.845631067961165	0.9839525390268816	0.1343540442703697	0.10397169102828564	0.23687315805688441	0.9999868125201933	0.06106655088625336	0.13434922225812196	0.9999509226541029	0.39675135966188135	94.47389085198272	0.16217301495746947	0.08869100362062454
2022-09-20 16:23:06	1.1h	aee83de74ce2447980e2cd91fcd3ef75	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13087	131283	70495	['1NSN', '1OB1']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9351338316855557	0.9639572458364405	0.9079840786701007	0.990834123351638	0.8429382835769205	0.1744342587723673	0.22797998025263017	0.11279351665858559	0.2679631026103913	0.2056005895357406	0.25582639260334683	0.6372653295839766	95.88905020249102	0.1503494523919937	0.05293091759085655
2022-09-20 16:22:23	1.0h	4e93b0d74acd4492b57e4e49e380309c	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12859	131283	71041	['1FBI', '1OB1']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9265044194212374	0.9593781344032096	0.8958089440412081	0.9884813655902498	0.6506986166419225	0.12931468235757249	0.22184442761541193	0.35967310013736453	0.2780024831851801	0.13843453437234782	0.5581304922622288	0.6480906690774882	95.27957072867252	0.1535717504034143	0.10408149659633636
2022-09-20 16:22:16	1.1h	30badbb595e24d3c9d2bec3a05218f23	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	12805	131283	69728	['3VRL', '5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9052429052429053	0.9305315203955501	0.8812924373682979	0.9808405448817756	0.1934512242518461	0.10436377418813549	0.1651772886615712	0.8772625062461828	0.28635847748756504	0.09095511973608221	0.8978524014057009	0.5265984072852647	93.84615384615384	0.1915653686395925	0.11691929399967194
2022-09-20 16:20:36	1.0h	879865b1c5254857aa9f98ae6a9abbab	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	8754	131283	69810	['5E94']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.956296992481203	0.9596793209148786	0.9529384219152424	0.991617230012201	0.8699843612759485	0.12300837877981925	0.17701035121818917	0.09546762641301941	0.446120213584394	0.1464582242501309	0.2236691798035184	0.612757981438738	95.75051405071967	0.12984450206323697	0.16482552886009216
2022-09-20 16:20:05	59.1min	d0a8aa2ea5ac4bae8cfd2304b9882076	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	8110	131283	71429	['1FBI']	1WEJ	64	50	0.01	0	Adam	None	73000	0	0.9658385093167702	0.9858571080224335	0.9466167173963943	0.9950884857494974	0.694568593831828	0.09067684581727585	0.1567470142011131	0.304025309735783	0.659399922305249	0.0933717171240473	0.4879161528976572	0.6439878203648742	96.4734895191122	0.1577059928159134	0.011075970716774464
2022-09-20 16:19:05	1.0h	1022d690df944976b70155e930535e07	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	16762	131283	69795	['1FBI', '1NSN', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8884874033925525	0.919592769582381	0.8594174757281553	0.9798538003872793	0.11345199094869803	0.08171779956997055	0.20342665703690666	0.9997298118815225	0.07229420412391552	0.11323266105874802	0.9998210237441832	0.3567996662254538	93.37191265958717	0.1856410512060837	0.1354108303785324
2022-09-20 16:18:13	1.1h	6a713c41be6c421781850cff65c2fd2b	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17112	131283	70414	['1FBI', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8910911530917723	0.9512893982808023	0.8380582524271845	0.9844447140865167	0.1153273358266788	0.10023976554048522	0.20677570799320857	0.9999730449139121	0.11335054805268009	0.11531022770922765	0.9999415614773258	0.4481305803574409	93.83473585787752	0.16262307308558652	0.26930704712867737
2022-09-20 16:17:31	1.0h	c0c0171cb1804e6db904e45cb782e409	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	17265	131283	69865	['1NSN', '3VRL', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.8890933251558827	0.9387006259443126	0.8444660194174757	0.9810583525998822	0.11621832673613916	0.08042549098209902	0.20823583335343643	0.9999932681692113	0.057105642010008915	0.11621910910351606	0.9999420793512888	0.33522349640546245	93.71560961482768	0.1874947767428778	0.09954875707626343
2022-09-20 16:15:56	1.0h	454eb515b69f4acdb75f0571bd008e13	v.0.1.1_dev_2	LOCAL	scripts/script_07_SN10_openset_NDBK.py	eugen	FINISHED	13026	131283	69710	['1FBI', '5E94']	1OB1	64	50	0.01	0	Adam	None	73000	0	0.9271084337349398	0.9598752598752599	0.896504854368932	0.9890625323583505	0.090417091103119	0.11667845868934322	0.16559554004487925	0.999833690206432	0.21154300252127084	0.09027272412239665	0.9999232304621526	0.520167415425641	94.42653155228005	0.14403093606233597	0.1266728639602661
